id,inscription,latitude,longitude,country,area,erected,main_photo,colour,organisations,series,series_ref,number_of_subjects,lead_subject_name,lead_subject_born_in,lead_subject_died_in,lead_subject_type,lead_subject_roles,lead_subject_wikipedia,lead_subject_dbpedia,lead_subject_image,subjects
1620,"Henry Irving was the first actor to be knighted (1895). From 1878 - 1902 he managed the Lyceum Theatre.

Whilst working at the Lyceum as Irving's acting manager, Bram Stoker wrote Dracula.",51.51167,-0.1197,United Kingdom,London,2006,http://farm4.static.flickr.com/3611/3650496374_6db75c78ca_b.jpg,grey,"[""Edgar Allan Poe Society""]","",,2,Henry Irving,1838,1905,man,"[""actor"", ""Knight Bachelor"", ""impresario""]",https://en.wikipedia.org/wiki/Henry_Irving,http://dbpedia.org/resource/Henry_Irving,https://commons.wikimedia.org/wiki/Special:FilePath/Henry_Irving_portrait.jpg?width=640,"[""Henry Irving|(1838-1905)|man|actor, Knight Bachelor, and impresario|"", ""Bram Stoker|(1847-1912)|man|author of Dracula and theatre manager|""]"
10779,Gas Light & Coke Company 1813-1937 site of a gasworks which provided the first public supply of gas in the world,51.49683,-0.13017,United Kingdom,London,"",http://farm8.staticflickr.com/7183/6893824444_4acd3b9150_z.jpg,green,"[""City of Westminster""]","",,1,Gas Light & Coke Company,1813,1937,group,"[""company""]",https://en.wikipedia.org/wiki/Gas_Light_and_Coke_Company,http://dbpedia.org/resource/Gas_Light_and_Coke_Company,"","[""Gas Light & Coke Company|(1813-1937)|group|company|""]"
31504,This street was 'Tin Pan Alley' 1911-1992 home of the British publishers and songwriters and their meeting place The Giaconda,51.51518,-0.12966,United Kingdom,London,"","https://commons.wikimedia.org/wiki/Special:FilePath/Plaque_of_Tin_Pan_Alley,_London.jpg?width=640",blue,"[""British Plaque Trust""]","",,0,"","","","",[],"","","",[]
10358,Formerly Bush Hill House. Sir Hugh Myddelton engineer of the New River lived here 1609-1613,51.63937,-0.0844,United Kingdom,London,"","",blue,"[""London Borough of Enfield""]","",,1,Hugh Myddelton,1560,1631,man,"[""Knight Bachelor"", ""engineer"", ""Engineer of the New River""]",https://en.wikipedia.org/wiki/Hugh_Myddelton,http://dbpedia.org/resource/Hugh_Myddelton,https://commons.wikimedia.org/wiki/Special:FilePath/SirHughMyddelton.jpg?width=640,"[""Hugh Myddelton|(1560-1631)|man|Knight Bachelor, engineer, and Engineer of the New River|""]"
9993,Old Fire Station,51.57035,-0.33968,United Kingdom,London,"","","","[""Harrow Heritage Trust""]","",,0,"","","","",[],"","","",[]
2008,Benny Hill 1925-1992 comedian,51.4288,-0.32248,United Kingdom,London,1997,"",blue,"[""Comic Heritage""]","",,1,Benny Hill,1924,1992,man,"[""comedian""]",https://en.wikipedia.org/wiki/Benny_Hill,http://dbpedia.org/resource/Benny_Hill,https://commons.wikimedia.org/wiki/Special:FilePath/Benny_Hill.JPG?width=640,"[""Benny Hill|(1924-1992)|man|comedian|""]"
3734,"Mary Wollstonecraft
1759-1797
Author of ‘A Vindication of the Rights of Woman’
Pioneer of women’s rights and
mother of Mary Shelley
Stayed in a house on this site in 1784
And lived early years in Hoxton.",51.5485,-0.05507,United Kingdom,London,"","",brown,"[""London Borough of Hackney""]","",,1,Mary Wollstonecraft,1759,1797,woman,"[""author of A Vindication of the Rights of Woman"", ""mother of Mary Shelley""]",https://en.wikipedia.org/wiki/Mary_Wollstonecraft,http://dbpedia.org/resource/Mary_Wollstonecraft,"","[""Mary Wollstonecraft|(1759-1797)|woman|author of A Vindication of the Rights of Woman and mother of Mary Shelley|""]"
3001,Here in the former Turk's Head Tavern Dr Samuel Johnson & Joshua Reynolds founded The Club in 1764,51.5119,-0.1309,United Kingdom,London,1993,http://farm3.static.flickr.com/2530/4043219342_e03dfdd0e1_b.jpg,green,"[""City of Westminster""]","",,3,Samuel Johnson,1709,1784,man,"[""Doctor (unknown type)"", ""friend of Topham Beauclerk"", ""founder of The Club"", ""friend of James Boswell""]",https://en.wikipedia.org/wiki/Samuel_Johnson,http://dbpedia.org/resource/Samuel_Johnson,https://commons.wikimedia.org/wiki/Special:FilePath/Samuel_Johnson_by_Joshua_Reynolds.jpg?width=640,"[""Samuel Johnson|(1709-1784)|man|Doctor (unknown type), friend of Topham Beauclerk, founder of The Club, and friend of James Boswell|"", ""Joshua Reynolds|(1723-1792)|man|portrait painter, Knight Bachelor, and founder of The Club|"", ""The Club|(formed in 1764)|group|dining club, foundation of Samuel Johnson, and foundation of Joshua Reynolds|""]"
10274,Colin Chapman 1928-1982 founded Lotus Engineering Co. on this site in January 1952,51.58599,-0.11227,United Kingdom,London,1984,"",white,"[""Club Lotus""]","",,1,Colin Chapman,1928,1982,man,"[""founder of Lotus Engineering Co""]",https://en.wikipedia.org/wiki/Colin_Chapman,http://dbpedia.org/resource/Colin_Chapman,https://commons.wikimedia.org/wiki/Special:FilePath/Colin_Chapman_1971.jpg?width=640,"[""Colin Chapman|(1928-1982)|man|founder of Lotus Engineering Co|""]"
2018,"Vivian Stanshall, lived down our street ""Into and Outro"" 1990-1995",51.5895,-0.14285,United Kingdom,London,"",http://farm9.staticflickr.com/8377/8579240097_3c50b6e776_z.jpg,blue,"[""Society for the Promotion of Historic Buildings""]","",,1,Vivian Stanshall,1943,1995,man,[],https://en.wikipedia.org/wiki/Vivian_Stanshall,http://dbpedia.org/resource/Vivian_Stanshall,https://commons.wikimedia.org/wiki/Special:FilePath/Towpath2.jpg?width=640,"[""Vivian Stanshall|(1943-1995)|man||""]"
10276,The Old Forge built around 1740. The last surviving working forge in the area,51.35868,-0.03033,United Kingdom,London,"","",green,"[""London Borough of Croydon""]","",,0,"","","","",[],"","","",[]
10283,"Ann Boleyn's Well. A romantic tradition alleges that a blow from the hoof of Anne Boleyn's horse caused the spring (now dry) to rise, however, ""Bullen's Well"" more likely refers to ""Bolonia"" or ""Boulogne"", the Count of Boulogne was lord of the manor in the 12th century. The well may have been near a chapel dedicated to ""Our Lady of Boulogne"".",51.36515,-0.16279,United Kingdom,London,"","",red,"[""London Borough of Sutton""]","",,0,"","","","",[],"","","",[]
10281,Sir Morell Mackenzie was born here July 7th A.D. 1837.,51.57036,0.0143,United Kingdom,London,"",http://farm3.staticflickr.com/2540/4047014487_74303d6b6f_z.jpg,black,"[""Leyton Urban District Ratepayers’ Association""]","",,1,Morell Mackenzie,1837,1892,man,"[""Knight Bachelor"", ""founder of the world's first hospital for diseases of the throat""]",https://en.wikipedia.org/wiki/Morell_Mackenzie,http://dbpedia.org/resource/Morell_Mackenzie,https://commons.wikimedia.org/wiki/Special:FilePath/Morell_Mackenzie.jpg?width=640,"[""Morell Mackenzie|(1837-1892)|man|Knight Bachelor and founder of the world's first hospital for diseases of the throat|""]"
10366,Here fell PC Ronan McCloskey 9th May 1987,51.55369,-0.24368,United Kingdom,London,"","",black,"[""Police Memorial Trust""]","",,1,Ronan McCloskey,,1987,man,"[""Police Constable""]", , ,"","[""Ronan McCloskey|(died in 1987)|man|Police Constable|""]"
10282,Founded here by Elizabeth and Constance Finn the Distressed Gentlefolk's Aid Association on 5th May 1897,51.49651,-0.21972,United Kingdom,London,"",https://commons.wikimedia.org/wiki/Special:FilePath/Founded_here_by_Elizabeth_and_Constance_Finn_the_Distressed_Gentlefolk%27s_Aid_Association_on_5th_May_1897.jpg?width=640,blue,[],"",,3,Elizabeth Finn,1825,1921,woman,"[""founder of the Distressed Gentlefolk's Aid Association""]",https://en.wikipedia.org/wiki/Elizabeth_Anne_Finn,http://dbpedia.org/resource/Elizabeth_Anne_Finn,"","[""Elizabeth Finn|(1825-1921)|woman|founder of the Distressed Gentlefolk's Aid Association|"", ""Constance Finn||woman|founder of the Distressed Gentlefolk's Aid Association|"", ""Distressed Gentlefolk's Aid Association|(formed in 1897)|group|association|""]"
2125,"Thomas Woolner RA
Sculptor and poet
lived here
1860 - 1892",51.5182,-0.14952,United Kingdom,London,"",http://farm3.static.flickr.com/2779/4117888490_4b9470ef17_b.jpg,white,[],"",,1,Thomas Woolner,1825,1892,man,"[""Royal Academician"", ""sculptor"", ""poet""]",https://en.wikipedia.org/wiki/Thomas_Woolner,http://dbpedia.org/resource/Thomas_Woolner,"","[""Thomas Woolner|(1825-1892)|man|Royal Academician, sculptor, and poet|""]"
10294,William Morris lived at Woodford Hall 1840-1847. The house demolished in 1900 stood to the rear of this site,51.59834,0.02065,United Kingdom,London,"","",white,[],"",,2,William Morris,1834,1896,man,"[""poet"", ""artist"", ""friend of Philip Webb"", ""colleague of Philip Webb"", ""husband of Jane Burden""]",https://en.wikipedia.org/wiki/William_Morris,http://dbpedia.org/resource/William_Morris,https://commons.wikimedia.org/wiki/Special:FilePath/William_Morris_age_53.jpg?width=640,"[""William Morris|(1834-1896)|man|poet, artist, friend of Philip Webb, colleague of Philip Webb, and husband of Jane Burden|"", ""Woodford Hall|(closed in 1900)|place|house|""]"
10311,Avenue House bequeathed to the people of Finchley by Henry C. Stephens (1841-1918),51.59669,-0.19505,United Kingdom,London,"","",blue,"[""Finchley Society""]","",,0,"","","","",[],"","","",[]
10309,Here fell PC Nina Mackay 24th October 1997,51.53621,0.00589,United Kingdom,London,"","",red,"[""Police Memorial Trust""]","",,1,Nina Mackay,,1997,man,"[""Police Constable""]",https://en.wikipedia.org/wiki/Death_of_Nina_Mackay,http://dbpedia.org/resource/Death_of_Nina_Mackay,"","[""Nina Mackay|(died in 1997)|man|Police Constable|""]"
10306,"Site of Ridgeway House residence of Peter Collinson (1694-1768) author, naturalist and botanist",51.62058,-0.23263,United Kingdom,London,"","",blue,"[""Hendon Corporation""]","",,1,Peter Collinson,1694,1768,man,"[""author"", ""naturalist"", ""botanist""]",https://en.wikipedia.org/wiki/Peter_Collinson_(botanist),http://dbpedia.org/resource/Peter_Collinson_(botanist),https://commons.wikimedia.org/wiki/Special:FilePath/Peter_Collinson_FRS.jpg?width=640,"[""Peter Collinson|(1694-1768)|man|author, naturalist, and botanist|""]"
10314,"On this site was built the Davies Amphitheatre 1662-1682 the last bear-baiting ring of Bankside visited by Samuel Pepys and John Evelyn. To the north from mid 16th century was the Bear Gardens, a bear-baiting ring visited by Queen Elizabeth I and replaced by The Hope Playhouse 1614-1656, built for plays and bear-baiting where Ben Jonson's play 'Bartholomew Fair' was first performed",51.5076,-0.09586,United Kingdom,London,"","",black,"[""London Borough of Southwark""]","",,6,Samuel Pepys,1633,1703,man,"[""diarist"", ""Secretary of the Admiralty""]",https://en.wikipedia.org/wiki/Samuel_Pepys,http://dbpedia.org/resource/Samuel_Pepys,https://commons.wikimedia.org/wiki/Special:FilePath/Samuel_Pepys.jpg?width=640,"[""Samuel Pepys|(1633-1703)|man|diarist and Secretary of the Admiralty|"", ""John Evelyn|(1620-1706)|man|diarist|"", ""Davies Amphitheatre|(1662-1682)|place|amphitheatre, last bear-baiting ring of Bankside, and bear-baiting ring|"", ""Bear Gardens||place|bear-baiting ring|"", ""Elizabeth I of England|(1533-1603)|woman|daughter of Henry VIII of England, Queen of England, half-sister of Mary I of England, and daughter of Anne Boleyn|"", ""Hope Playhouse|(1614-1656)|place|playhouse|""]"
10295,This tudor hall housed the Free Grammar School of Queen Elizabeth I who granted its charter in 1573,51.65298,-0.2088,United Kingdom,London,"","",blue,"[""London Borough of Barnet""]","",,1,Free Grammar School of Queen Elizabeth I,1573,,place,"[""grammar school""]",https://en.wikipedia.org/wiki/Free_Grammar_School_of_Queen_Elizabeth_I,http://dbpedia.org/resource/Free_Grammar_School_of_Queen_Elizabeth_I,"","[""Free Grammar School of Queen Elizabeth I|(built in 1573)|place|grammar school|""]"
10365,Edward Owen Greening 1836-1923 Co-Operator and social reformer lived in a house on this site 1893-1923,51.46409,-0.00333,United Kingdom,London,"","",claret,"[""London Borough of Lewisham""]","",,1,Edward Owen Greening,1836,1923,man,"[""Governor of Jersey"", ""social reformer""]", , ,"","[""Edward Owen Greening|(1836-1923)|man|Governor of Jersey and social reformer|""]"
5944,Alfred Marks OBE,51.51841,-0.14371,United Kingdom,London,1998,"",blue,[],"",,1,Alfred Marks,1921,1996,man,"[""Officer of the Most Excellent Order of the British Empire""]",https://en.wikipedia.org/wiki/Alfred_Marks,http://dbpedia.org/resource/Alfred_Marks,"","[""Alfred Marks|(1921-1996)|man|Officer of the Most Excellent Order of the British Empire|""]"
10312,On this site lived and worked Thomas Hancock (1786-1865) inventor and founder of the British rubber industry,51.56904,-0.09418,United Kingdom,London,"","",blue,"[""Plastics Historical Society""]","",,1,Thomas Hancock,1786,1865,man,"[""inventor of the vulcanisation of rubber""]",https://en.wikipedia.org/wiki/Thomas_Hancock_(inventor),http://dbpedia.org/resource/Thomas_Hancock_(inventor),"","[""Thomas Hancock|(1786-1865)|man|inventor of the vulcanisation of rubber|""]"
2298,William Willett 1856-1915 builder and originator of Daylight Saving Time lived here 1882-1894,51.5065,-0.27412,United Kingdom,London,2006,"",green,"[""Ealing Civic Society"", ""Mill Hill Park Residents' Association"", ""Hamptons International""]","",,1,William Willett,1856,1915,man,"[""builder"", ""originator of Daylight Saving Time""]",https://en.wikipedia.org/wiki/William_Willett,http://dbpedia.org/resource/William_Willett,"","[""William Willett|(1856-1915)|man|builder and originator of Daylight Saving Time|""]"
10304,"General Dwight D. Eisenhower, Supreme Commander, Allied Forces Europe General Eisenhower lived in Telegraph Cottage, Warren Road, from 1942 to 1944. This property formerly stood about 750 yards along Warren Road",51.42515,-0.2745,United Kingdom,London,"","","","[""London Borough of Kingston""]","",,1,Dwight D. Eisenhower,1890,1969,man,"[""General"", ""General of the Army"", ""Supreme Commander Allied Expeditionary Force"", ""Commander in Chief Allied Force"", ""President of the United States"", ""son of David J. Eisenhower"", ""son of Ida Elizabeth Stover Eisenhower"", ""husband of Mamie Eisenhower"", ""father of Doud Eisenhower""]",https://en.wikipedia.org/wiki/Dwight_D._Eisenhower,http://dbpedia.org/resource/Dwight_D._Eisenhower,"https://commons.wikimedia.org/wiki/Special:FilePath/Dwight_D._Eisenhower,_official_photo_portrait,_May_29,_1959.jpg?width=640","[""Dwight D. Eisenhower|(1890-1969)|man|General, General of the Army, Supreme Commander Allied Expeditionary Force, Commander in Chief Allied Force, President of the United States, son of David J. Eisenhower, son of Ida Elizabeth Stover Eisenhower, husband of Mamie Eisenhower, and father of Doud Eisenhower|""]"
10353,Bing Crosby made his last recording in this studio 11th October 1977,51.52617,-0.19076,United Kingdom,London,"","",brass,[],"",,1,Bing Crosby,1903,1977,man,"[""singer"", ""actor""]",https://en.wikipedia.org/wiki/Bing_Crosby,http://dbpedia.org/resource/Bing_Crosby,"https://commons.wikimedia.org/wiki/Special:FilePath/Bing_Crosby,_1942.jpg?width=640","[""Bing Crosby|(1903-1977)|man|singer and actor|""]"
10308,Cowan Dobson portrait painter lived and painted here 1940-1980,51.49697,-0.20011,United Kingdom,London,"","","",[],"",,1,Cowan Dobson,1893,1980,man,"[""painter""]", , ,"","[""Cowan Dobson|(1893-1980)|man|painter|""]"
10310,1896-1956 This plaque was unviled on 26 June 1989 by the Right Honourable The Lord Mayor Sir Christopher Collett GBE MS DSc to mark the 130th anniversary of the Board of Guardians and Trustees for the Relief of the Jewish Poor Registered (known as the Jewish Board of Guardians) who occupied these premises for 60 years,51.51805,-0.07869,United Kingdom,London,"","",grey,[],"",,0,"","","","",[],"","","",[]
5306,Opposite this tablet a drinking fountain was erected in 1878 in memory of Robert Besley esq. Alderman of this ward and Lord Mayor of London 1869-70. Removed 1934,51.5216,-0.09748,United Kingdom,London,"",http://farm6.staticflickr.com/5283/5223101105_66c7655a95_z.jpg,blue,"[""Corporation of London""]","",,0,"","","","",[],"","","",[]
10332,"Sir Geoffrey Wilkinson FRS (1921-1996) 1939-1943 student, 1956-1996 professor, Imperial College. 1973 Nobel Laureate for pioneering studies on organometallic compounds",51.49794,-0.17565,United Kingdom,London,2007,"",blue,"[""Royal Society of Chemistry""]","",,1,Geoffrey Wilkinson,1921,1996,man,"[""Knight Bachelor"", ""Fellow of the Royal Society"", ""professor at Imperial College"", ""Nobel Chemistry Laureate""]",https://en.wikipedia.org/wiki/Geoffrey_Wilkinson,http://dbpedia.org/resource/Geoffrey_Wilkinson,"","[""Geoffrey Wilkinson|(1921-1996)|man|Knight Bachelor, Fellow of the Royal Society, professor at Imperial College, and Nobel Chemistry Laureate|""]"
10331,"Sir Derek Barton FRS (1918-1998) 1938-1942 student, 1957-1978 professor, Imperial College. 1969 Nobel Laureate for new concept of organic conformational analysis",51.49794,-0.17575,United Kingdom,London,2007,"",blue,"[""Royal Society of Chemistry""]","",,1,Derek Barton,1918,1998,man,"[""Knight Bachelor"", ""Fellow of the Royal Society"", ""professor at Imperial College"", ""Nobel Chemistry Laureate""]",https://en.wikipedia.org/wiki/Derek_Barton,http://dbpedia.org/resource/Derek_Barton,"","[""Derek Barton|(1918-1998)|man|Knight Bachelor, Fellow of the Royal Society, professor at Imperial College, and Nobel Chemistry Laureate|""]"
10350,Here lived John Horne Tooke 1736–1812 radical reformer,51.42308,-0.22696,United Kingdom,London,"","",blue,"[""Wimbledon Society""]","",,1,John Horne Tooke,1736,1812,man,[],https://en.wikipedia.org/wiki/John_Horne_Tooke,http://dbpedia.org/resource/John_Horne_Tooke,https://commons.wikimedia.org/wiki/Special:FilePath/John_Horne_Tooke.jpg?width=640,"[""John Horne Tooke|(1736-1812)|man||""]"
